state,county,NAME,population_size,percent_65plus
48,065,"Carson County, Texas",6068,16.5
54,043,"Lincoln County, West Virginia",21560,16.5
47,179,"Washington County, Tennessee",125317,16.5
38,025,"Dunn County, North Dakota",4195,16.5
39,011,"Auglaize County, Ohio",45873,16.5
45,075,"Orangeburg County, South Carolina",90575,16.5
42,059,"Greene County, Pennsylvania",37938,16.5
30,025,"Fallon County, Montana",3057,16.5
16,047,"Gooding County, Idaho",15233,16.5
19,179,"Wapello County, Iowa",35315,16.5
02,100,"Haines Borough, Alaska",2560,16.5
13,007,"Baker County, Georgia",3292,16.5
28,109,"Pearl River County, Mississippi",55196,16.5
28,111,"Perry County, Mississippi",12187,16.5
08,101,"Pueblo County, Colorado",161519,16.5
28,117,"Prentiss County, Mississippi",25380,16.5
30,029,"Flathead County, Montana",93333,16.5
19,011,"Benton County, Iowa",25803,16.5
18,137,"Ripley County, Indiana",28612,16.5
01,085,"Lowndes County, Alabama",10742,16.5
06,007,"Butte County, California",222564,16.5
18,095,"Madison County, Indiana",130280,16.5
18,083,"Knox County, Indiana",38062,16.5
21,137,"Lincoln County, Kentucky",24498,16.5
21,187,"Owen County, Kentucky",10711,16.400000000000002
13,083,"Dade County, Georgia",16445,16.400000000000002
42,109,"Snyder County, Pennsylvania",40046,16.400000000000002
47,183,"Weakley County, Tennessee",34415,16.400000000000002
48,287,"Lee County, Texas",16664,16.400000000000002
38,075,"Renville County, North Dakota",2562,16.400000000000002
28,001,"Adams County, Mississippi",31979,16.400000000000002
39,119,"Muskingum County, Ohio",86016,16.400000000000002
05,063,"Independence County, Arkansas",36952,16.400000000000002
13,023,"Bleckley County, Georgia",12746,16.4
05,139,"Union County, Arkansas",40633,16.4
18,075,"Jay County, Indiana",21255,16.4
26,107,"Mecosta County, Michigan",43301,16.4
26,023,"Branch County, Michigan",43706,16.4
26,015,"Barry County, Michigan",59147,16.4
47,031,"Coffee County, Tennessee",53448,16.4
72,065,"Hatillo Municipio, Puerto Rico",41578,16.4
29,127,"Marion County, Missouri",28840,16.4
53,059,"Skamania County, Washington",11243,16.4
39,039,"Defiance County, Ohio",38669,16.4
29,195,"Saline County, Missouri",23334,16.4
29,007,"Audrain County, Missouri",25783,16.4
45,023,"Chester County, South Carolina",32556,16.4
55,065,"Lafayette County, Wisconsin",16835,16.4
22,067,"Morehouse Parish, Louisiana",27012,16.4
40,151,"Woods County, Oklahoma",9033,16.4
28,069,"Kemper County, Mississippi",10211,16.4
41,053,"Polk County, Oregon",77264,16.4
21,183,"Ohio County, Kentucky",24065,16.4
06,055,"Napa County, California",140295,16.4
29,201,"Scott County, Missouri",39061,16.4
47,177,"Warren County, Tennessee",40015,16.4
72,145,"Vega Baja Municipio, Puerto Rico",56858,16.4
21,121,"Knox County, Kentucky",31809,16.3
40,037,"Creek County, Oklahoma",70761,16.3
48,095,"Concho County, Texas",4086,16.3
41,009,"Columbia County, Oregon",49389,16.3
31,159,"Seward County, Nebraska",16998,16.3
18,107,"Montgomery County, Indiana",38172,16.3
18,123,"Perry County, Indiana",19414,16.3
37,065,"Edgecombe County, North Carolina",55280,16.3
29,105,"Laclede County, Missouri",35514,16.3
48,239,"Jackson County, Texas",14486,16.3
18,149,"Starke County, Indiana",23117,16.3
50,023,"Washington County, Vermont",59132,16.3
16,055,"Kootenai County, Idaho",145046,16.3
21,097,"Harrison County, Kentucky",18648,16.3
72,009,"Aibonito Municipio, Puerto Rico",24829,16.3
46,101,"Moody County, South Dakota",6439,16.3
13,163,"Jefferson County, Georgia",16374,16.3
36,003,"Allegany County, New York",48070,16.3
19,125,"Marion County, Iowa",33248,16.3
36,015,"Chemung County, New York",88267,16.3
13,155,"Irwin County, Georgia",9408,16.3
28,155,"Webster County, Mississippi",9999,16.3
45,047,"Greenwood County, South Carolina",69771,16.3
45,059,"Laurens County, South Carolina",66389,16.3
18,161,"Union County, Indiana",7299,16.3
17,049,"Effingham County, Illinois",34332,16.3
31,001,"Adams County, Nebraska",31442,16.3
55,049,"Iowa County, Wisconsin",23769,16.3
05,149,"Yell County, Arkansas",21835,16.3
39,125,"Paulding County, Ohio",19165,16.3
47,077,"Henderson County, Tennessee",28013,16.3
26,055,"Grand Traverse County, Michigan",89907,16.3
08,077,"Mesa County, Colorado",147834,16.3
55,045,"Green County, Wisconsin",37044,16.3
29,177,"Ray County, Missouri",23031,16.3
54,045,"Logan County, West Virginia",35760,16.3
05,027,"Columbia County, Arkansas",24327,16.3
36,049,"Lewis County, New York",27124,16.299999999999997
72,083,"Las Marias Municipio, Puerto Rico",9306,16.299999999999997
13,321,"Worth County, Georgia",21156,16.299999999999997
45,067,"Marion County, South Carolina",32167,16.200000000000003
28,043,"Grenada County, Mississippi",21591,16.200000000000003
39,091,"Logan County, Ohio",45484,16.200000000000003
36,029,"Erie County, New York",921584,16.200000000000003
21,203,"Rockcastle County, Kentucky",16942,16.200000000000003
29,053,"Cooper County, Missouri",17593,16.2
72,017,"Barceloneta Municipio, Puerto Rico",24775,16.2
17,041,"Douglas County, Illinois",19826,16.2
19,019,"Buchanan County, Iowa",20998,16.2
39,035,"Cuyahoga County, Ohio",1263189,16.2
36,105,"Sullivan County, New York",76330,16.2
26,091,"Lenawee County, Michigan",98902,16.2
19,115,"Louisa County, Iowa",11271,16.2
39,113,"Montgomery County, Ohio",533763,16.2
72,115,"Quebradillas Municipio, Puerto Rico",25205,16.2
21,189,"Owsley County, Kentucky",4616,16.2
21,135,"Lewis County, Kentucky",13790,16.2
29,219,"Warren County, Missouri",33043,16.2
42,017,"Bucks County, Pennsylvania",626583,16.2
29,163,"Pike County, Missouri",18517,16.2
29,157,"Perry County, Missouri",19100,16.2
37,057,"Davidson County, North Carolina",163867,16.2
17,005,"Bond County, Illinois",17313,16.2
13,251,"Screven County, Georgia",14206,16.2
01,087,"Macon County, Alabama",20018,16.2
39,145,"Scioto County, Ohio",78017,16.2
48,177,"Gonzales County, Texas",20172,16.1
72,027,"Camuy Municipio, Puerto Rico",33949,16.1
54,005,"Boone County, West Virginia",24000,16.1
46,005,"Beadle County, South Dakota",18168,16.1
13,295,"Walker County, Georgia",68285,16.1
26,103,"Marquette County, Michigan",67582,16.1
36,059,"Nassau County, New York",1354612,16.1
55,043,"Grant County, Wisconsin",51489,16.1
21,133,"Letcher County, Kentucky",23671,16.1
01,005,"Barbour County, Alabama",26932,16.1
26,147,"St. Clair County, Michigan",160429,16.1
50,001,"Addison County, Vermont",36943,16.1
55,039,"Fond du Lac County, Wisconsin",101920,16.1
21,079,"Garrard County, Kentucky",16976,16.1
16,073,"Owyhee County, Idaho",11364,16.1
13,235,"Pulaski County, Georgia",11590,16.1
29,089,"Howard County, Missouri",10182,16.1
29,133,"Mississippi County, Missouri",14208,16.1
29,151,"Osage County, Missouri",13758,16.1
01,053,"Escambia County, Alabama",37935,16.1
72,119,"Rio Grande Municipio, Puerto Rico",53029,16.1
48,279,"Lamb County, Texas",13742,16.1
18,007,"Benton County, Indiana",8752,16.1
05,061,"Howard County, Arkansas",13555,16.099999999999998
47,023,"Chester County, Tennessee",17324,16.099999999999998
35,053,"Socorro County, New Mexico",17494,16.099999999999998
22,081,"Red River Parish, Louisiana",8838,16.099999999999998
39,047,"Fayette County, Ohio",28769,16.099999999999998
13,275,"Thomas County, Georgia",44824,16.099999999999998
27,113,"Pennington County, Minnesota",14110,16.099999999999998
48,229,"Hudspeth County, Texas",3330,16.099999999999998
42,091,"Montgomery County, Pennsylvania",812970,16.0
36,117,"Wayne County, New York",92416,16.0
05,057,"Hempstead County, Arkansas",22336,16.0
01,059,"Franklin County, Alabama",31634,16.0
31,033,"Cheyenne County, Nebraska",10077,16.0
48,057,"Calhoun County, Texas",21666,16.0
51,530,"Buena Vista city, Virginia",6666,16.0
18,153,"Sullivan County, Indiana",21111,16.0
54,079,"Putnam County, West Virginia",56596,16.0
42,071,"Lancaster County, Pennsylvania",530216,16.0
13,043,"Candler County, Georgia",11031,16.0
26,149,"St. Joseph County, Michigan",61022,16.0
18,021,"Clay County, Indiana",26686,16.0
26,025,"Calhoun County, Michigan",134790,16.0
53,071,"Walla Walla County, Washington",59726,16.0
22,021,"Caldwell Parish, Louisiana",9990,16.0
39,021,"Champaign County, Ohio",39393,16.0
39,015,"Brown County, Ohio",44247,16.0
28,091,"Marion County, Mississippi",26109,16.0
29,189,"St. Louis County, Missouri",1001327,16.0
06,097,"Sonoma County, California",495078,16.0
01,095,"Marshall County, Alabama",94318,16.0
39,001,"Adams County, Ohio",28229,16.0
51,029,"Buckingham County, Virginia",17068,15.999999999999998
18,051,"Gibson County, Indiana",33668,15.999999999999998
23,005,"Cumberland County, Maine",286119,15.900000000000002
26,111,"Midland County, Michigan",83624,15.900000000000002
37,159,"Rowan County, North Carolina",138361,15.9
17,017,"Cass County, Illinois",13254,15.9
13,175,"Laurens County, Georgia",47886,15.9
35,039,"Rio Arriba County, New Mexico",39949,15.9
55,019,"Clark County, Wisconsin",34518,15.9
48,185,"Grimes County, Texas",26961,15.9
27,017,"Carlton County, Minnesota",35443,15.9
01,129,"Washington County, Alabama",16997,15.9
48,463,"Uvalde County, Texas",26952,15.9
45,055,"Kershaw County, South Carolina",62722,15.9
48,305,"Lynn County, Texas",5764,15.9
45,031,"Darlington County, South Carolina",67922,15.9
21,049,"Clark County, Kentucky",35657,15.9
23,019,"Penobscot County, Maine",153437,15.9
21,095,"Harlan County, Kentucky",28400,15.9
21,099,"Hart County, Kentucky",18441,15.9
55,027,"Dodge County, Wisconsin",88547,15.899999999999999
39,093,"Lorain County, Ohio",303152,15.899999999999999
21,091,"Hancock County, Kentucky",8669,15.899999999999999
55,133,"Waukesha County, Wisconsin",393873,15.899999999999999
26,155,"Shiawassee County, Michigan",69113,15.899999999999999
37,195,"Wilson County, North Carolina",81581,15.899999999999999
51,003,"Albemarle County, Virginia",103108,15.899999999999999
13,207,"Monroe County, Georgia",26915,15.899999999999999
28,025,"Clay County, Mississippi",20279,15.8
21,161,"Mason County, Kentucky",17296,15.8
47,045,"Dyer County, Tennessee",38054,15.8
01,079,"Lawrence County, Alabama",33586,15.8
13,131,"Grady County, Georgia",25243,15.8
08,075,"Logan County, Colorado",21928,15.8
27,161,"Waseca County, Minnesota",19076,15.8
46,013,"Brown County, South Dakota",38060,15.8
26,057,"Gratiot County, Michigan",41878,15.8
01,119,"Sumter County, Alabama",13341,15.8
18,017,"Cass County, Indiana",38476,15.8
21,043,"Carter County, Kentucky",27326,15.8
19,061,"Dubuque County, Iowa",95906,15.8
05,107,"Phillips County, Arkansas",20391,15.8
08,011,"Bent County, Colorado",5895,15.8
39,083,"Knox County, Ohio",61004,15.8
55,117,"Sheboygan County, Wisconsin",115226,15.8
31,013,"Box Butte County, Nebraska",11310,15.8
28,101,"Newton County, Mississippi",21663,15.8
13,299,"Ware County, Georgia",35723,15.8
34,003,"Bergen County, New Jersey",926330,15.8
12,005,"Bay County, Florida",175353,15.799999999999999
16,043,"Fremont County, Idaho",12945,15.799999999999999
72,093,"Maricao Municipio, Puerto Rico",6315,15.799999999999999
28,139,"Tippah County, Mississippi",22054,15.799999999999999
56,013,"Fremont County, Wyoming",40755,15.799999999999999
13,079,"Crawford County, Georgia",12539,15.799999999999999
21,069,"Fleming County, Kentucky",14544,15.799999999999999
18,099,"Marshall County, Indiana",46962,15.700000000000001
26,061,"Houghton County, Michigan",36660,15.700000000000001
37,163,"Sampson County, North Carolina",63873,15.700000000000001
28,077,"Lawrence County, Mississippi",12586,15.700000000000001
48,073,"Cherokee County, Texas",51167,15.700000000000001
18,129,"Posey County, Indiana",25567,15.700000000000001
21,131,"Leslie County, Kentucky",10997,15.700000000000001
05,043,"Drew County, Arkansas",18740,15.700000000000001
22,117,"Washington Parish, Louisiana",46556,15.700000000000001
48,419,"Shelby County, Texas",25725,15.700000000000001
72,137,"Toa Baja Municipio, Puerto Rico",85242,15.700000000000001
17,203,"Woodford County, Illinois",39106,15.700000000000001
21,085,"Grayson County, Kentucky",26001,15.700000000000001
22,059,"LaSalle Parish, Louisiana",14899,15.700000000000001
55,021,"Columbia County, Wisconsin",56607,15.700000000000001
21,233,"Webster County, Kentucky",13357,15.700000000000001
48,349,"Navarro County, Texas",48118,15.700000000000001
35,035,"Otero County, New Mexico",65318,15.7
39,051,"Fulton County, Ohio",42485,15.7
05,053,"Grant County, Arkansas",18054,15.7
37,035,"Catawba County, North Carolina",154610,15.7
01,069,"Houston County, Alabama",103534,15.7
39,147,"Seneca County, Ohio",55929,15.7
42,119,"Union County, Pennsylvania",44958,15.7
39,153,"Summit County, Ohio",541847,15.7
18,035,"Delaware County, Indiana",117335,15.7
26,033,"Chippewa County, Michigan",38586,15.7
36,073,"Orleans County, New York",42204,15.7
26,045,"Eaton County, Michigan",108341,15.7
48,431,"Sterling County, Texas",1346,15.7
21,219,"Todd County, Kentucky",12524,15.7
51,053,"Dinwiddie County, Virginia",28110,15.7
13,019,"Berrien County, Georgia",19019,15.7
41,045,"Malheur County, Oregon",30551,15.7
47,141,"Putnam County, Tennessee",73810,15.7
48,235,"Irion County, Texas",1644,15.7
22,127,"Winn Parish, Louisiana",14855,15.7
45,005,"Allendale County, South Carolina",9838,15.7
39,169,"Wayne County, Ohio",115371,15.7
17,027,"Clinton County, Illinois",37929,15.7
47,069,"Hardeman County, Tennessee",26253,15.7
55,017,"Chippewa County, Wisconsin",63209,15.7
20,177,"Shawnee County, Kansas",178792,15.600000000000001
21,011,"Bath County, Kentucky",11978,15.600000000000001
37,001,"Alamance County, North Carolina",155258,15.600000000000001
31,025,"Cass County, Nebraska",25360,15.600000000000001
18,183,"Whitley County, Indiana",33330,15.600000000000001
37,007,"Anson County, North Carolina",26135,15.600000000000001
47,173,"Union County, Tennessee",19096,15.600000000000001
37,127,"Nash County, North Carolina",94722,15.600000000000001
47,075,"Haywood County, Tennessee",18248,15.600000000000001
13,055,"Chattooga County, Georgia",25241,15.600000000000001
51,670,"Hopewell city, Virginia",22279,15.600000000000001
55,031,"Douglas County, Wisconsin",43799,15.600000000000001
37,151,"Randolph County, North Carolina",142370,15.600000000000001
47,065,"Hamilton County, Tennessee",348121,15.6
49,027,"Millard County, Utah",12582,15.6
31,009,"Blaine County, Nebraska",551,15.6
21,003,"Allen County, Kentucky",20355,15.6
21,035,"Calloway County, Kentucky",38106,15.6
21,059,"Daviess County, Kentucky",98173,15.6
19,121,"Madison County, Iowa",15644,15.6
18,077,"Jefferson County, Indiana",32453,15.6
20,005,"Atchison County, Kansas",16633,15.6
40,019,"Carter County, Oklahoma",48442,15.6
09,011,"New London County, Connecticut",273185,15.6
13,011,"Banks County, Georgia",18336,15.6
18,037,"Dubois County, Indiana",42291,15.6
22,031,"De Soto Parish, Louisiana",26965,15.6
72,015,"Arroyo Municipio, Puerto Rico",19018,15.6
25,023,"Plymouth County, Massachusetts",503681,15.6
21,115,"Johnson County, Kentucky",23350,15.6
18,155,"Switzerland County, Indiana",10500,15.6
13,171,"Lamar County, Georgia",18114,15.6
72,007,"Aguas Buenas Municipio, Puerto Rico",27693,15.6
37,181,"Vance County, North Carolina",44829,15.6
48,109,"Culberson County, Texas",2296,15.6
01,121,"Talladega County, Alabama",81437,15.6
39,131,"Pike County, Ohio",28396,15.6
72,039,"Ciales Municipio, Puerto Rico",17928,15.599999999999998
54,021,"Gilmer County, West Virginia",8644,15.500000000000002
72,151,"Yabucoa Municipio, Puerto Rico",36279,15.500000000000002
39,003,"Allen County, Ohio",105196,15.500000000000002
21,129,"Lee County, Kentucky",7119,15.500000000000002
18,069,"Huntington County, Indiana",36863,15.5
48,481,"Wharton County, Texas",41264,15.5
39,101,"Marion County, Ohio",65943,15.5
13,145,"Harris County, Georgia",32776,15.5
13,195,"Madison County, Georgia",28232,15.5
48,237,"Jack County, Texas",8946,15.5
15,003,"Honolulu County, Hawaii",984178,15.5
41,005,"Clackamas County, Oregon",389438,15.5
18,061,"Harrison County, Indiana",39230,15.5
48,359,"Oldham County, Texas",2071,15.5
08,093,"Park County, Colorado",16189,15.5
39,063,"Hancock County, Ohio",75428,15.5
21,103,"Henry County, Kentucky",15455,15.5
31,119,"Madison County, Nebraska",35111,15.5
72,123,"Salinas Municipio, Puerto Rico",30114,15.5
55,073,"Marathon County, Wisconsin",135177,15.5
26,117,"Montcalm County, Michigan",63004,15.5
72,001,"Adjuntas Municipio, Puerto Rico",18962,15.5
01,015,"Calhoun County, Alabama",116648,15.5
27,079,"Le Sueur County, Minnesota",27707,15.5
38,077,"Richland County, North Dakota",16317,15.5
37,153,"Richmond County, North Carolina",46046,15.5
27,147,"Steele County, Minnesota",36523,15.5
05,071,"Johnson County, Arkansas",25930,15.5
40,123,"Pontotoc County, Oklahoma",38055,15.499999999999998
31,177,"Washington County, Nebraska",20257,15.499999999999998
42,077,"Lehigh County, Pennsylvania",356756,15.499999999999998
36,053,"Madison County, New York",72427,15.400000000000002
08,099,"Prowers County, Colorado",12235,15.400000000000002
48,179,"Gray County, Texas",22983,15.400000000000002
21,195,"Pike County, Kentucky",63434,15.400000000000002
18,143,"Scott County, Indiana",23783,15.4
28,145,"Union County, Mississippi",27811,15.4
25,021,"Norfolk County, Massachusetts",687721,15.4
51,195,"Wise County, Virginia",40530,15.4
05,019,"Clark County, Arkansas",22751,15.4
24,005,"Baltimore County, Maryland",822959,15.4
21,101,"Henderson County, Kentucky",46396,15.4
09,003,"Hartford County, Connecticut",896943,15.4
20,169,"Saline County, Kansas",55735,15.4
13,255,"Spalding County, Georgia",63873,15.4
45,049,"Hampton County, South Carolina",20473,15.4
21,223,"Trimble County, Kentucky",8783,15.4
22,037,"East Feliciana Parish, Louisiana",19855,15.4
45,061,"Lee County, South Carolina",18461,15.4
36,093,"Schenectady County, New York",154796,15.4
26,075,"Jackson County, Michigan",159759,15.4
45,011,"Barnwell County, South Carolina",22098,15.4
26,159,"Van Buren County, Michigan",75351,15.4
31,141,"Platte County, Nebraska",32642,15.399999999999999
20,187,"Stanton County, Kansas",2149,15.399999999999999
42,049,"Erie County, Pennsylvania",279858,15.399999999999999
01,031,"Coffee County, Alabama",50884,15.399999999999999
30,049,"Lewis and Clark County, Montana",65357,15.399999999999999
13,189,"McDuffie County, Georgia",21582,15.399999999999999
42,011,"Berks County, Pennsylvania",413965,15.399999999999999
21,073,"Franklin County, Kentucky",49778,15.399999999999999
18,173,"Warrick County, Indiana",60995,15.399999999999999
17,133,"Monroe County, Illinois",33539,15.399999999999999
12,033,"Escambia County, Florida",306327,15.399999999999999
40,101,"Muskogee County, Oklahoma",70224,15.399999999999999
04,023,"Santa Cruz County, Arizona",47073,15.3
13,047,"Catoosa County, Georgia",65375,15.3
17,119,"Madison County, Illinois",267356,15.3
21,127,"Lawrence County, Kentucky",15821,15.3
39,137,"Putnam County, Ohio",34184,15.3
48,017,"Bailey County, Texas",7126,15.3
22,025,"Catahoula Parish, Louisiana",10247,15.3
47,111,"Macon County, Tennessee",22761,15.3
36,051,"Livingston County, New York",64801,15.3
37,061,"Duplin County, North Carolina",59453,15.3
29,063,"DeKalb County, Missouri",12782,15.3
47,129,"Morgan County, Tennessee",21794,15.3
33,013,"Merrimack County, New Hampshire",147262,15.3
23,001,"Androscoggin County, Maine",107393,15.3
13,303,"Washington County, Georgia",20785,15.3
36,119,"Westchester County, New York",967315,15.3
24,043,"Washington County, Maryland",149270,15.3
13,315,"Wilcox County, Georgia",8972,15.3
26,087,"Lapeer County, Michigan",88235,15.3
25,005,"Bristol County, Massachusetts",552763,15.3
47,011,"Bradley County, Tennessee",102062,15.3
34,041,"Warren County, New Jersey",107226,15.3
53,035,"Kitsap County, Washington",255441,15.3
29,155,"Pemiscot County, Missouri",17837,15.299999999999999
55,081,"Monroe County, Wisconsin",45274,15.299999999999999
22,029,"Concordia Parish, Louisiana",20449,15.299999999999999
34,001,"Atlantic County, New Jersey",275376,15.299999999999999
40,073,"Kingfisher County, Oklahoma",15302,15.299999999999999
45,025,"Chesterfield County, South Carolina",46192,15.299999999999999
51,730,"Petersburg city, Virginia",32123,15.299999999999999
20,059,"Franklin County, Kansas",25753,15.299999999999999
46,127,"Union County, South Dakota",14842,15.299999999999999
18,047,"Franklin County, Indiana",22935,15.299999999999999
42,133,"York County, Pennsylvania",439660,15.299999999999999
08,097,"Pitkin County, Colorado",17420,15.200000000000001
26,049,"Genesee County, Michigan",415874,15.200000000000001
04,017,"Navajo County, Arizona",107656,15.200000000000001
72,033,"Cata?o Municipio, Puerto Rico",26680,15.200000000000001
37,129,"New Hanover County, North Carolina",213091,15.200000000000001
18,103,"Miami County, Indiana",36211,15.200000000000001
37,165,"Scotland County, North Carolina",35932,15.200000000000001
47,159,"Smith County, Tennessee",19136,15.200000000000001
46,029,"Codington County, South Dakota",27750,15.200000000000001
49,041,"Sevier County, Utah",20871,15.200000000000001
47,151,"Scott County, Tennessee",22043,15.200000000000001
53,017,"Douglas County, Washington",39599,15.200000000000001
39,079,"Jackson County, Ohio",32854,15.200000000000001
09,009,"New Haven County, Connecticut",862224,15.2
28,127,"Simpson County, Mississippi",27401,15.2
01,103,"Morgan County, Alabama",119786,15.2
01,047,"Dallas County, Alabama",42154,15.2
18,023,"Clinton County, Indiana",32835,15.2
36,091,"Saratoga County, New York",223774,15.2
19,155,"Pottawattamie County, Iowa",93213,15.2
42,099,"Perry County, Pennsylvania",45677,15.2
13,107,"Emanuel County, Georgia",22731,15.2
27,105,"Nobles County, Minnesota",21687,15.2
26,099,"Macomb County, Michigan",854689,15.2
25,009,"Essex County, Massachusetts",763849,15.2
13,167,"Johnson County, Georgia",9794,15.2
40,125,"Pottawatomie County, Oklahoma",71136,15.2
22,023,"Cameron Parish, Louisiana",6706,15.2
13,259,"Stewart County, Georgia",5868,15.2
47,169,"Trousdale County, Tennessee",7884,15.2
28,153,"Wayne County, Mississippi",20564,15.2
28,113,"Pike County, Mississippi",40075,15.2
29,175,"Randolph County, Missouri",25135,15.2
29,071,"Franklin County, Missouri",101828,15.2
27,135,"Roseau County, Minnesota",15615,15.2
18,091,"LaPorte County, Indiana",111280,15.2
13,113,"Fayette County, Georgia",108655,15.2
18,073,"Jasper County, Indiana",33448,15.100000000000001
13,187,"Lumpkin County, Georgia",30921,15.100000000000001
47,081,"Hickman County, Tennessee",24283,15.100000000000001
41,071,"Yamhill County, Oregon",101119,15.100000000000001
19,129,"Mills County, Iowa",14862,15.100000000000001
18,145,"Shelby County, Indiana",44441,15.100000000000001
34,025,"Monmouth County, New Jersey",629185,15.100000000000001
22,009,"Avoyelles Parish, Louisiana",41389,15.100000000000001
34,019,"Hunterdon County, New Jersey",126250,15.100000000000001
40,047,"Garfield County, Oklahoma",62192,15.100000000000001
39,117,"Morrow County, Ohio",34996,15.100000000000001
20,193,"Thomas County, Kansas",7925,15.100000000000001
72,129,"San Lorenzo Municipio, Puerto Rico",39778,15.100000000000001
40,015,"Caddo County, Oklahoma",29495,15.100000000000001
54,059,"Mingo County, West Virginia",25931,15.1
29,031,"Cape Girardeau County, Missouri",77606,15.1
21,239,"Woodford County, Kentucky",25317,15.1
13,115,"Floyd County, Georgia",96169,15.1
48,037,"Bowie County, Texas",93155,15.1
21,071,"Floyd County, Kentucky",38649,15.1
18,031,"Decatur County, Indiana",26240,15.1
37,109,"Lincoln County, North Carolina",79578,15.1
46,085,"Lyman County, South Dakota",3837,15.1
17,201,"Winnebago County, Illinois",290439,15.1
10,001,"Kent County, Delaware",169509,15.1
48,321,"Matagorda County, Texas",36598,15.1
16,067,"Minidoka County, Idaho",20279,15.1
28,085,"Lincoln County, Mississippi",34765,15.1
13,093,"Dooly County, Georgia",14293,15.1
34,005,"Burlington County, New Jersey",450556,15.1
08,087,"Morgan County, Colorado",28359,15.1
13,143,"Haralson County, Georgia",28565,15.099999999999998
39,163,"Vinton County, Ohio",13234,15.099999999999998
34,027,"Morris County, New Jersey",498192,15.099999999999998
48,105,"Crockett County, Texas",3699,15.099999999999998
26,115,"Monroe County, Michigan",150436,15.099999999999998
28,119,"Quitman County, Mississippi",7761,15.000000000000002
48,423,"Smith County, Texas",217552,15.000000000000002
37,029,"Camden County, North Carolina",10161,15.000000000000002
18,175,"Washington County, Indiana",27930,15.000000000000002
28,017,"Chickasaw County, Mississippi",17391,15.000000000000002
36,055,"Monroe County, New York",749356,15.0
13,229,"Pierce County, Georgia",18934,15.0
55,131,"Washington County, Wisconsin",132921,15.0
17,167,"Sangamon County, Illinois",199016,15.0
36,121,"Wyoming County, New York",41446,15.0
72,103,"Naguabo Municipio, Puerto Rico",26804,15.0
45,037,"Edgefield County, South Carolina",26466,15.0
21,109,"Jackson County, Kentucky",13357,15.0
13,087,"Decatur County, Georgia",27378,15.0
36,089,"St. Lawrence County, New York",112011,15.0
29,159,"Pettis County, Missouri",42215,15.0
13,271,"Telfair County, Georgia",16416,15.0
16,013,"Blaine County, Idaho",21309,15.0
48,231,"Hunt County, Texas",88052,15.0
12,011,"Broward County, Florida",1843152,15.0
47,043,"Dickson County, Tennessee",50472,15.0
01,021,"Chilton County, Alabama",43819,15.0
22,083,"Richland Parish, Louisiana",20777,15.0
72,143,"Vega Alta Municipio, Puerto Rico",39319,15.0
51,600,"Fairfax city, Virginia",23402,15.0
72,139,"Trujillo Alto Municipio, Puerto Rico",71886,15.0
40,131,"Rogers County, Oklahoma",89190,15.0
30,101,"Toole County, Montana",5150,15.0
18,163,"Vanderburgh County, Indiana",181305,15.0
30,111,"Yellowstone County, Montana",153692,15.0
39,057,"Greene County, Ohio",164192,15.0
18,071,"Jackson County, Indiana",43471,15.0
22,053,"Jefferson Davis Parish, Louisiana",31434,15.0
12,047,"Hamilton County, Florida",14395,14.999999999999998
13,209,"Montgomery County, Georgia",8968,14.999999999999998
29,037,"Cass County, Missouri",100781,14.900000000000002
01,049,"DeKalb County, Alabama",71068,14.900000000000002
22,007,"Assumption Parish, Louisiana",23057,14.900000000000002
13,081,"Crisp County, Georgia",23314,14.9
36,027,"Dutchess County, New York",296928,14.9
12,086,"Miami-Dade County, Florida",2639042,14.9
05,033,"Crawford County, Arkansas",61748,14.9
21,023,"Bracken County, Kentucky",8425,14.9
28,067,"Jones County, Mississippi",68276,14.9
45,069,"Marlboro County, South Carolina",27993,14.9
17,109,"McDonough County, Illinois",32009,14.9
51,085,"Hanover County, Virginia",101340,14.9
51,079,"Greene County, Virginia",18938,14.9
51,147,"Prince Edward County, Virginia",23022,14.9
39,103,"Medina County, Ohio",174831,14.9
21,213,"Simpson County, Kentucky",17704,14.9
13,001,"Appling County, Georgia",18417,14.9
26,037,"Clinton County, Michigan",76905,14.9
25,013,"Hampden County, Massachusetts",468041,14.9
21,119,"Knott County, Kentucky",16000,14.899999999999999
48,203,"Harrison County, Texas",66417,14.899999999999999
32,033,"White Pine County, Nevada",9974,14.899999999999999
36,067,"Onondaga County, New York",468304,14.899999999999999
24,011,"Caroline County, Maryland",32661,14.899999999999999
29,077,"Greene County, Missouri",283206,14.899999999999999
28,103,"Noxubee County, Mississippi",11143,14.899999999999999
13,017,"Ben Hill County, Georgia",17477,14.899999999999999
05,145,"White County, Arkansas",78660,14.899999999999999
24,039,"Somerset County, Maryland",25980,14.899999999999999
39,141,"Ross County, Ohio",77334,14.899999999999999
48,325,"Medina County, Texas",47392,14.899999999999999
31,167,"Stanton County, Nebraska",6081,14.899999999999999
29,187,"St. Francois County, Missouri",66010,14.8
42,045,"Delaware County, Pennsylvania",561683,14.8
72,105,"Naranjito Municipio, Puerto Rico",29751,14.8
39,077,"Huron County, Ohio",58937,14.8
24,013,"Carroll County, Maryland",167444,14.8
19,139,"Muscatine County, Iowa",42913,14.8
55,127,"Walworth County, Wisconsin",103039,14.8
48,435,"Sutton County, Texas",3966,14.8
06,015,"Del Norte County, California",27788,14.8
