tab 	samples
azimuth	bed_dip	bed_dip_direction	citations	dip	location	method_codes	sample	site	software_packages
110.0	6.0	55.0	This study	27.0	unknown	FS-FD:SO-MAG	is117m	is117	pmagpy-3.22.1
43.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is118a	is118	pmagpy-3.22.1
52.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is118b	is118	pmagpy-3.22.1
74.0	6.0	55.0	This study	51.0	unknown	FS-FD:SO-MAG	is118c	is118	pmagpy-3.22.1
32.0	6.0	55.0	This study	52.0	unknown	FS-FD:SO-MAG	is118d	is118	pmagpy-3.22.1
102.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is118e	is118	pmagpy-3.22.1
90.0	6.0	55.0	This study	81.0	unknown	FS-FD:SO-MAG	is118f	is118	pmagpy-3.22.1
128.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is118g	is118	pmagpy-3.22.1
63.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is118h	is118	pmagpy-3.22.1
291.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is118i	is118	pmagpy-3.22.1
289.0	6.0	55.0	This study	45.0	unknown	FS-FD:SO-MAG	is118j	is118	pmagpy-3.22.1
308.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is118k	is118	pmagpy-3.22.1
286.0	6.0	55.0	This study	47.0	unknown	FS-FD:SO-MAG	is118l	is118	pmagpy-3.22.1
84.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is119a	is119	pmagpy-3.22.1
84.0	6.0	55.0	This study	70.0	unknown	FS-FD:SO-MAG	is119b	is119	pmagpy-3.22.1
199.0	6.0	55.0	This study	20.0	unknown	FS-FD:SO-MAG	is119c	is119	pmagpy-3.22.1
184.0	6.0	55.0	This study	24.0	unknown	FS-FD:SO-MAG	is119d	is119	pmagpy-3.22.1
183.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is119e	is119	pmagpy-3.22.1
312.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is119f	is119	pmagpy-3.22.1
319.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is119g	is119	pmagpy-3.22.1
291.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is119h	is119	pmagpy-3.22.1
307.0	6.0	55.0	This study	36.0	unknown	FS-FD:SO-MAG	is119i	is119	pmagpy-3.22.1
101.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is120a	is120	pmagpy-3.22.1
176.0	6.0	55.0	This study	33.0	unknown	FS-FD:SO-MAG	is120b	is120	pmagpy-3.22.1
159.0	6.0	55.0	This study	27.0	unknown	FS-FD:SO-MAG	is120c	is120	pmagpy-3.22.1
142.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is120d	is120	pmagpy-3.22.1
131.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is120e	is120	pmagpy-3.22.1
162.0	6.0	55.0	This study	17.0	unknown	FS-FD:SO-MAG	is120f	is120	pmagpy-3.22.1
333.0	6.0	55.0	This study	5.0	unknown	FS-FD:SO-MAG	is120g	is120	pmagpy-3.22.1
110.0	6.0	55.0	This study	20.0	unknown	FS-FD:SO-MAG	is120h	is120	pmagpy-3.22.1
47.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is120i	is120	pmagpy-3.22.1
1.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is120j	is120	pmagpy-3.22.1
301.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is120k	is120	pmagpy-3.22.1
300.0	6.0	55.0	This study	51.0	unknown	FS-FD:SO-MAG	is120l	is120	pmagpy-3.22.1
321.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is120m	is120	pmagpy-3.22.1
336.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is120n	is120	pmagpy-3.22.1
290.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is120o	is120	pmagpy-3.22.1
82.0	6.0	55.0	This study	32.0	unknown	FS-FD:SO-MAG	is121a	is121	pmagpy-3.22.1
145.0	6.0	55.0	This study	26.0	unknown	FS-FD:SO-MAG	is121b	is121	pmagpy-3.22.1
323.0	6.0	55.0	This study	14.0	unknown	FS-FD:SO-MAG	is121c	is121	pmagpy-3.22.1
332.0	6.0	55.0	This study	42.0	unknown	FS-FD:SO-MAG	is121d	is121	pmagpy-3.22.1
30.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is121e	is121	pmagpy-3.22.1
7.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is121f	is121	pmagpy-3.22.1
28.0	6.0	55.0	This study	62.0	unknown	FS-FD:SO-MAG	is122a	is122	pmagpy-3.22.1
9.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is122b	is122	pmagpy-3.22.1
38.0	6.0	55.0	This study	21.0	unknown	FS-FD:SO-MAG	is122c	is122	pmagpy-3.22.1
2.0	6.0	55.0	This study	35.0	unknown	FS-FD:SO-MAG	is122d	is122	pmagpy-3.22.1
351.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is122e	is122	pmagpy-3.22.1
347.0	6.0	55.0	This study	51.0	unknown	FS-FD:SO-MAG	is122f	is122	pmagpy-3.22.1
7.0	6.0	55.0	This study	32.0	unknown	FS-FD:SO-MAG	is122g	is122	pmagpy-3.22.1
177.0	6.0	55.0	This study	19.0	unknown	FS-FD:SO-MAG	is122h	is122	pmagpy-3.22.1
130.0	6.0	55.0	This study	16.0	unknown	FS-FD:SO-MAG	is122i	is122	pmagpy-3.22.1
14.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is123a	is123	pmagpy-3.22.1
15.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is123b	is123	pmagpy-3.22.1
8.0	6.0	55.0	This study	62.0	unknown	FS-FD:SO-MAG	is123c	is123	pmagpy-3.22.1
56.0	6.0	55.0	This study	66.0	unknown	FS-FD:SO-MAG	is123d	is123	pmagpy-3.22.1
59.0	6.0	55.0	This study	85.0	unknown	FS-FD:SO-MAG	is123e	is123	pmagpy-3.22.1
342.0	6.0	55.0	This study	49.0	unknown	FS-FD:SO-MAG	is123f	is123	pmagpy-3.22.1
343.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is123g	is123	pmagpy-3.22.1
330.0	6.0	55.0	This study	34.0	unknown	FS-FD:SO-MAG	is123h	is123	pmagpy-3.22.1
343.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is123i	is123	pmagpy-3.22.1
313.0	6.0	55.0	This study	76.0	unknown	FS-FD:SO-MAG	is123j	is123	pmagpy-3.22.1
33.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is123k	is123	pmagpy-3.22.1
21.0	6.0	55.0	This study	94.0	unknown	FS-FD:SO-MAG	is123l	is123	pmagpy-3.22.1
17.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is123m	is123	pmagpy-3.22.1
65.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is123n	is123	pmagpy-3.22.1
17.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is124a	is124	pmagpy-3.22.1
234.0	6.0	55.0	This study	18.0	unknown	FS-FD:SO-MAG	is124b	is124	pmagpy-3.22.1
333.0	6.0	55.0	This study	10.0	unknown	FS-FD:SO-MAG	is124c	is124	pmagpy-3.22.1
1.0	6.0	55.0	This study	31.0	unknown	FS-FD:SO-MAG	is125a	is125	pmagpy-3.22.1
309.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is125b	is125	pmagpy-3.22.1
357.0	6.0	55.0	This study	47.0	unknown	FS-FD:SO-MAG	is125c	is125	pmagpy-3.22.1
335.0	6.0	55.0	This study	76.0	unknown	FS-FD:SO-MAG	is125d	is125	pmagpy-3.22.1
315.0	6.0	55.0	This study	74.0	unknown	FS-FD:SO-MAG	is125e	is125	pmagpy-3.22.1
305.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is125f	is125	pmagpy-3.22.1
45.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is125g	is125	pmagpy-3.22.1
10.0	6.0	55.0	This study	48.0	unknown	FS-FD:SO-MAG	is125h	is125	pmagpy-3.22.1
328.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is125i	is125	pmagpy-3.22.1
9.0	6.0	55.0	This study	46.0	unknown	FS-FD:SO-MAG	is126a	is126	pmagpy-3.22.1
16.0	6.0	55.0	This study	24.0	unknown	FS-FD:SO-MAG	is126b	is126	pmagpy-3.22.1
317.0	6.0	55.0	This study	40.0	unknown	FS-FD:SO-MAG	is126c	is126	pmagpy-3.22.1
299.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is126d	is126	pmagpy-3.22.1
26.0	6.0	55.0	This study	74.0	unknown	FS-FD:SO-MAG	is126e	is126	pmagpy-3.22.1
6.0	6.0	55.0	This study	24.0	unknown	FS-FD:SO-MAG	is127a	is127	pmagpy-3.22.1
20.0	6.0	55.0	This study	30.0	unknown	FS-FD:SO-MAG	is127b	is127	pmagpy-3.22.1
67.0	6.0	55.0	This study	43.0	unknown	FS-FD:SO-MAG	is127c	is127	pmagpy-3.22.1
21.0	6.0	55.0	This study	68.0	unknown	FS-FD:SO-MAG	is127d	is127	pmagpy-3.22.1
41.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is127e	is127	pmagpy-3.22.1
93.0	6.0	55.0	This study	27.0	unknown	FS-FD:SO-MAG	is127f	is127	pmagpy-3.22.1
314.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is127g	is127	pmagpy-3.22.1
63.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is127h	is127	pmagpy-3.22.1
59.0	6.0	55.0	This study	77.0	unknown	FS-FD:SO-MAG	is127i	is127	pmagpy-3.22.1
345.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is128a	is128	pmagpy-3.22.1
28.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is128b	is128	pmagpy-3.22.1
349.0	6.0	55.0	This study	61.0	unknown	FS-FD:SO-MAG	is128c	is128	pmagpy-3.22.1
36.0	6.0	55.0	This study	59.0	unknown	FS-FD:SO-MAG	is128d	is128	pmagpy-3.22.1
349.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is128e	is128	pmagpy-3.22.1
348.0	6.0	55.0	This study	67.0	unknown	FS-FD:SO-MAG	is128f	is128	pmagpy-3.22.1
8.0	6.0	55.0	This study	47.0	unknown	FS-FD:SO-MAG	is128g	is128	pmagpy-3.22.1
70.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is128h	is128	pmagpy-3.22.1
103.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is128i	is128	pmagpy-3.22.1
21.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is129a	is129	pmagpy-3.22.1
320.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is129b	is129	pmagpy-3.22.1
1.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is129c	is129	pmagpy-3.22.1
252.0	6.0	55.0	This study	36.0	unknown	FS-FD:SO-MAG	is129d	is129	pmagpy-3.22.1
86.0	6.0	55.0	This study	31.0	unknown	FS-FD:SO-MAG	is129e	is129	pmagpy-3.22.1
64.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is129f	is129	pmagpy-3.22.1
350.0	6.0	55.0	This study	64.0	unknown	FS-FD:SO-MAG	is129g	is129	pmagpy-3.22.1
2.0	6.0	55.0	This study	66.0	unknown	FS-FD:SO-MAG	is129h	is129	pmagpy-3.22.1
311.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is129i	is129	pmagpy-3.22.1
359.0	6.0	55.0	This study	47.0	unknown	FS-FD:SO-MAG	is129j	is129	pmagpy-3.22.1
326.0	6.0	55.0	This study	60.0	unknown	FS-FD:SO-MAG	is130a	is130	pmagpy-3.22.1
354.0	6.0	55.0	This study	70.0	unknown	FS-FD:SO-MAG	is130b	is130	pmagpy-3.22.1
343.0	6.0	55.0	This study	44.0	unknown	FS-FD:SO-MAG	is130c	is130	pmagpy-3.22.1
334.0	6.0	55.0	This study	41.0	unknown	FS-FD:SO-MAG	is130d	is130	pmagpy-3.22.1
303.0	6.0	55.0	This study	59.0	unknown	FS-FD:SO-MAG	is130e	is130	pmagpy-3.22.1
326.0	6.0	55.0	This study	42.0	unknown	FS-FD:SO-MAG	is130f	is130	pmagpy-3.22.1
8.0	6.0	55.0	This study	30.0	unknown	FS-FD:SO-MAG	is130g	is130	pmagpy-3.22.1
355.0	6.0	55.0	This study	49.0	unknown	FS-FD:SO-MAG	is130h	is130	pmagpy-3.22.1
358.0	6.0	55.0	This study	43.0	unknown	FS-FD:SO-MAG	is130i	is130	pmagpy-3.22.1
6.0	6.0	55.0	This study	42.0	unknown	FS-FD:SO-MAG	is130j	is130	pmagpy-3.22.1
237.0	6.0	55.0	This study	17.0	unknown	FS-FD:SO-MAG	is131a	is131	pmagpy-3.22.1
291.0	6.0	55.0	This study	47.0	unknown	FS-FD:SO-MAG	is131b	is131	pmagpy-3.22.1
86.0	6.0	55.0	This study	22.0	unknown	FS-FD:SO-MAG	is131c	is131	pmagpy-3.22.1
218.0	6.0	55.0	This study	25.0	unknown	FS-FD:SO-MAG	is131d	is131	pmagpy-3.22.1
223.0	6.0	55.0	This study	24.0	unknown	FS-FD:SO-MAG	is131e	is131	pmagpy-3.22.1
112.0	6.0	55.0	This study	39.0	unknown	FS-FD:SO-MAG	is132a	is132	pmagpy-3.22.1
31.0	6.0	55.0	This study	69.0	unknown	FS-FD:SO-MAG	is132b	is132	pmagpy-3.22.1
23.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is132c	is132	pmagpy-3.22.1
43.0	6.0	55.0	This study	58.0	unknown	FS-FD:SO-MAG	is132d	is132	pmagpy-3.22.1
39.0	6.0	55.0	This study	54.0	unknown	FS-FD:SO-MAG	is132e	is132	pmagpy-3.22.1
7.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is132f	is132	pmagpy-3.22.1
24.0	6.0	55.0	This study	63.0	unknown	FS-FD:SO-MAG	is132g	is132	pmagpy-3.22.1
68.0	6.0	55.0	This study	35.0	unknown	FS-FD:SO-MAG	is132h	is132	pmagpy-3.22.1
342.0	6.0	55.0	This study	21.0	unknown	FS-FD:SO-MAG	is132i	is132	pmagpy-3.22.1
281.0	6.0	55.0	This study	29.0	unknown	FS-FD:SO-MAG	is132j	is132	pmagpy-3.22.1
323.0	6.0	55.0	This study	53.0	unknown	FS-FD:SO-MAG	is132k	is132	pmagpy-3.22.1
343.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is132l	is132	pmagpy-3.22.1
341.0	6.0	55.0	This study	61.0	unknown	FS-FD:SO-MAG	is133a	is133	pmagpy-3.22.1
322.0	6.0	55.0	This study	57.0	unknown	FS-FD:SO-MAG	is133b	is133	pmagpy-3.22.1
278.0	6.0	55.0	This study	50.0	unknown	FS-FD:SO-MAG	is133c	is133	pmagpy-3.22.1
74.0	6.0	55.0	This study	74.0	unknown	FS-FD:SO-MAG	is134a	is134	pmagpy-3.22.1
3.0	6.0	55.0	This study	75.0	unknown	FS-FD:SO-MAG	is134b	is134	pmagpy-3.22.1
12.0	6.0	55.0	This study	75.0	unknown	FS-FD:SO-MAG	is134c	is134	pmagpy-3.22.1
3.0	6.0	55.0	This study	59.0	unknown	FS-FD:SO-MAG	is134d	is134	pmagpy-3.22.1
72.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is134e	is134	pmagpy-3.22.1
351.0	6.0	55.0	This study	86.0	unknown	FS-FD:SO-MAG	is134f	is134	pmagpy-3.22.1
27.0	6.0	55.0	This study	68.0	unknown	FS-FD:SO-MAG	is134g	is134	pmagpy-3.22.1
337.0	6.0	55.0	This study	74.0	unknown	FS-FD:SO-MAG	is134h	is134	pmagpy-3.22.1
293.0	6.0	55.0	This study	42.0	unknown	FS-FD:SO-MAG	is134i	is134	pmagpy-3.22.1
349.0	6.0	55.0	This study	48.0	unknown	FS-FD:SO-MAG	is134j	is134	pmagpy-3.22.1
15.0	6.0	55.0	This study	55.0	unknown	FS-FD:SO-MAG	is134k	is134	pmagpy-3.22.1
2.0	6.0	55.0	This study	65.0	unknown	FS-FD:SO-MAG	is135a	is135	pmagpy-3.22.1
37.0	6.0	55.0	This study	56.0	unknown	FS-FD:SO-MAG	is135b	is135	pmagpy-3.22.1
348.0	6.0	55.0	This study	49.0	unknown	FS-FD:SO-MAG	is135c	is135	pmagpy-3.22.1
353.0	6.0	55.0	This study	59.0	unknown	FS-FD:SO-MAG	is135d	is135	pmagpy-3.22.1
359.0	6.0	55.0	This study	48.0	unknown	FS-FD:SO-MAG	is135e	is135	pmagpy-3.22.1
12.0	6.0	55.0	This study	28.0	unknown	FS-FD:SO-MAG	is135f	is135	pmagpy-3.22.1
